stage,round,train_loss,communication_bytes,val_micro_auprc,val_macro_auprc,val_micro_auroc,val_macro_auroc,val_precision_at_5,val_recall_at_5,val_brier,val_ece_15
fedavg_graph_pretrain,0,,0,0.04123875973480806,0.04042934205847999,0.7805944541667892,0.7663302399986405,0.026605080831408775,0.308501958500899,0.025076881271363215,0.07459751752753153
fedavg_graph_continue,0,,0,0.04123875973480806,0.04042934205847999,0.7805944541667892,0.7663302399986405,0.026605080831408775,0.308501958500899,0.025076881271363215,0.07459751752753153
fedavg_graph_continue,1,0.4410516604716276,11606680,0.0409778731087893,0.04018621590629195,0.7798165836818562,0.762010097625037,0.02647575057736721,0.30933003392371505,0.022244853025430597,0.06308055515527299
fedavg_graph_continue,2,0.44821675805071537,11606680,0.04122972121555514,0.04031256181137234,0.7806928710761688,0.7666987767203206,0.026586605080831414,0.3093709722121318,0.02490680446798358,0.07384920915848148
fedavg_graph_continue,3,0.4413986414332156,11606680,0.04074116984340442,0.03949818005076655,0.7791105318269751,0.7616352625252277,0.026752886836027716,0.31209323094123487,0.02231827100886963,0.06327494892335632
fedavg_graph_continue,4,0.44609774862501234,11606680,0.040977782320863576,0.03950528778789999,0.7803868635277773,0.7658093593489597,0.02649422632794458,0.30704089154991854,0.024920500006906415,0.07340645595637942
fedavg_graph_continue,5,0.4359760373474823,11606680,0.04057446649424067,0.038841512638204595,0.7797066899659577,0.7618016703564272,0.026161662817551966,0.30686903030997364,0.02225713971186825,0.06258429829880606
fedavg_graph_continue,6,0.4474127142534479,11606680,0.04108251643122662,0.03966458577065761,0.7810665067866008,0.766750641377707,0.026346420323325632,0.30699747915059833,0.025245013467596424,0.07474961899864238
fedavg_graph_continue,7,0.4366267371418853,11606680,0.04046129377442647,0.038699813893872184,0.7791222809179285,0.7620589081489534,0.026309468822170896,0.3086731379858393,0.022715515940564826,0.06384655445392359
fedavg_graph_continue,8,0.44424767954536765,11606680,0.04126955128041409,0.03953114971858103,0.7815555787686548,0.7670500496004975,0.026420323325635105,0.30788290296469645,0.02465112513723838,0.07262392289666464
fedavg_graph_continue,9,0.4373374491153879,11606680,0.04084148339537679,0.03852653831003244,0.780646537811253,0.7624523674378083,0.02603233256351039,0.3024139632828606,0.022716963387467967,0.06364950778967199
fedavg_graph_continue,10,0.44204721357918036,11606680,0.04091671552350266,0.03936599838541292,0.780657496643308,0.7661603116832848,0.0262540415704388,0.30508572815743523,0.025354636258314564,0.07424213524407113
fedavg_graph_continue,11,0.4337253109703554,11606680,0.040744264051930365,0.0385335675572655,0.7802389347056999,0.7614013585055275,0.0261986143187067,0.30460705517335873,0.022552462450308626,0.0619745786462825
fedavg_graph_continue,12,0.44680571000834174,11606680,0.04108666394004328,0.03941036333605109,0.7817325071158411,0.7677149943650295,0.0261986143187067,0.3055585762347502,0.025367245191474774,0.0746244978336187
fedavg_graph_continue,13,0.43477142971028027,11606680,0.04058894012887101,0.03825259169465753,0.7798599346748922,0.7617355470051882,0.026032332563510393,0.3046904958939837,0.022939803798199744,0.06301880528302557
fedavg_graph_continue,14,0.445707327934773,11606680,0.041020540804568156,0.03918620709211997,0.7817844970634619,0.7673500620178654,0.026106235565819865,0.30391147813592295,0.02542976654742385,0.07460141388700064
fedavg_graph_continue,15,0.4348174223278836,11606680,0.04064111782035266,0.03848791201536867,0.7813266854831554,0.7636726547417456,0.025903002309468827,0.30169886696575543,0.02296291438114788,0.06382257198151482
fedavg_graph_continue,16,0.44200371106623376,11606680,0.0408244123085219,0.03905932927747526,0.7818722939992933,0.7666475865379305,0.025976905311778296,0.3025502720048405,0.024630784217785456,0.07102980799434255
fedavg_graph_continue,17,0.4400762713406342,11606680,0.04056331754016687,0.038627281217937216,0.7811485075511947,0.7644844739812312,0.025847575057736726,0.3021043422541558,0.02378743401605213,0.06680620943899361
fedavg_graph_continue,18,0.4410348367979006,11606680,0.040795984544214466,0.03916705439137242,0.7814845583229861,0.7660072389208217,0.02599538106235566,0.3050730294267334,0.025000213513862817,0.07175095259335608
fedavg_graph_continue,19,0.4362819769376255,11606680,0.040466487983302935,0.038712278892130345,0.7810621766539345,0.7644098547245978,0.026161662817551966,0.3064305395918805,0.02420951809978811,0.0678749071231002
fedavg_graph_continue,20,0.4398013970562755,11606680,0.040829892171915794,0.03898702325370774,0.7824403318136174,0.7662673169453869,0.026032332563510393,0.3051713780841599,0.024548425822700812,0.07002523722728626
fedavg_graph_continue,21,0.43704717590603004,11606680,0.04045449462069026,0.03860049126787394,0.7808478983147024,0.7638504191445896,0.02599538106235566,0.30492560240610755,0.02375022431467528,0.06641362195209019
fedavg_graph_continue,22,0.43918635125433225,11606680,0.04039035624752689,0.038770295049485315,0.7807459635467904,0.7647340529875893,0.025939953810623556,0.30386742667213934,0.024207643230092453,0.06908271125741305
fedavg_graph_continue,23,0.43526613800599695,11606680,0.040487411663486676,0.03892239900573138,0.7809231629455576,0.7639310874114877,0.026106235565819865,0.3060337401857151,0.024508320139264596,0.06874344128936397
fedavg_graph_continue,24,0.4362071380878988,11606680,0.0403895470135495,0.03885685161663923,0.7813249193328919,0.7645480130659819,0.02588452655889146,0.30287221831021627,0.023923398774170063,0.06769844977904117
fedavg_graph_continue,25,0.4367000402144361,11606680,0.04038719261862683,0.03886211307425297,0.7812801398152462,0.7648515647249383,0.025939953810623553,0.3042705677993438,0.02553125190618106,0.07207600071224411
