stage,round,train_loss,communication_bytes,val_micro_auprc,val_macro_auprc,val_micro_auroc,val_macro_auroc,val_precision_at_5,val_recall_at_5,val_brier,val_ece_15
fedavg_graph_pretrain,0,,0,0.04404763166914428,0.042664385743385304,0.7848027538147427,0.7660956180100048,0.026069284064665132,0.3045194313677319,0.0219681431152957,0.06357687895079138
fedavg_tfedgsp_fulljoint_logitres,0,,0,0.04404763166914428,0.042664385743385304,0.7848027538147427,0.7660956180100048,0.026069284064665132,0.3045194313677319,0.0219681431152957,0.06357687895079138
fedavg_tfedgsp_fulljoint_logitres,1,0.4546468055373509,4121272,0.044160483878288574,0.04275498021573511,0.7850906109461462,0.7661987360773719,0.02605080831408776,0.30453405611218376,0.022692402109946514,0.06566038238869229
fedavg_tfedgsp_fulljoint_logitres,2,0.4519229467362328,4121272,0.044271729843004454,0.042841228892778575,0.7853726053322392,0.7662750462977549,0.026032332563510393,0.3037775719623278,0.023423383229882976,0.06773351766466307
fedavg_tfedgsp_fulljoint_logitres,3,0.44904612162005947,4121272,0.04437703624276081,0.0428647970861821,0.7856563808389561,0.7663289046646733,0.02601385681293303,0.3029513288810415,0.024153380595746697,0.06978226662250969
fedavg_tfedgsp_fulljoint_logitres,4,0.4475093736455779,4121272,0.044473672586750834,0.04290823720478478,0.7859264084474459,0.766358591898408,0.02601385681293303,0.3023693093297051,0.024905468509106393,0.0718640284018223
fedavg_tfedgsp_fulljoint_logitres,5,0.44431616623745607,4121272,0.044590751630034675,0.04298950236195061,0.7861846466330707,0.7663774603717696,0.025958429561200924,0.30137867532394147,0.025684747677777568,0.07398756900637325
fedavg_tfedgsp_fulljoint_logitres,6,0.44125965570090275,4121272,0.04469219677921774,0.04299247250406017,0.7864370208405319,0.7663956253758747,0.025939953810623553,0.3012019908172858,0.02646756016233558,0.0760988313267153
fedavg_tfedgsp_fulljoint_logitres,7,0.439299539043752,4121272,0.04479194922165543,0.043033699951246056,0.7866837545685017,0.7663828803702006,0.025847575057736723,0.2995009021205199,0.027256234727348425,0.07820606244419136
fedavg_tfedgsp_fulljoint_logitres,8,0.43877860643304895,4121272,0.044865315719600285,0.04306141426319033,0.7869279403411603,0.7663648585171559,0.025847575057736723,0.29993379455629415,0.028043014658240852,0.0802955110195314
fedavg_tfedgsp_fulljoint_logitres,9,0.43551399537926144,4121272,0.044927791975898856,0.043057322958939374,0.7871718288200769,0.7663260746455329,0.025829099307159355,0.30000069451512495,0.028824286512384598,0.08236242300927464
fedavg_tfedgsp_fulljoint_logitres,10,0.4345778881202127,4121272,0.04506388691369792,0.0430440084951551,0.7874177028971254,0.7662749512571105,0.02592147806004619,0.30113432913218896,0.029589244856858918,0.08438400076801998
fedavg_tfedgsp_fulljoint_logitres,11,0.432711095552787,4121272,0.04519740083805734,0.04312798374231585,0.7876545896505008,0.7662184190666007,0.025958429561200924,0.3019021734937568,0.030349804120400396,0.08639118243148158
fedavg_tfedgsp_fulljoint_logitres,12,0.4312236933390784,4121272,0.045280714361915136,0.043124066002757956,0.7878871416920408,0.7661548746626203,0.025995381062355657,0.3020960351217598,0.03110270522180204,0.08837393531776955
fedavg_tfedgsp_fulljoint_logitres,13,0.42921337129940723,4121272,0.04539676810162153,0.043090347566857055,0.788113895625002,0.7660582809851906,0.025939953810623563,0.30087125126008835,0.03183956741153578,0.09031586961842436
fedavg_tfedgsp_fulljoint_logitres,14,0.4283069412033484,4121272,0.04546173067349945,0.04318155716721041,0.7883339269856102,0.7659758308757312,0.025810623556581983,0.29897172657916005,0.03256737356906212,0.09222908305282466
fedavg_tfedgsp_fulljoint_logitres,15,0.4270660643362503,4121272,0.045488336168785365,0.043214434565690935,0.7885442395883561,0.7658793678796058,0.025847575057736723,0.29962583351929,0.03327345371018562,0.09408859396164077
