stage,round,train_loss,communication_bytes,val_micro_auprc,val_macro_auprc,val_micro_auroc,val_macro_auroc,val_precision_at_5,val_recall_at_5,val_brier,val_ece_15
fedavg_graph_gru_pretrain,0,,0,0.04404763166914428,0.042664385743385304,0.7848027538147427,0.7660956180100048,0.026069284064665132,0.3045194313677319,0.0219681431152957,0.06357687895079138
fedavg_graph_gru_continue,0,,0,0.04404763166914428,0.042664385743385304,0.7848027538147427,0.7660956180100048,0.026069284064665132,0.3045194313677319,0.0219681431152957,0.06357687895079138
fedavg_graph_gru_continue,1,0.44412277163683256,11606680,0.044962066722686135,0.04367527550772445,0.7908700051654189,0.7728718795563978,0.02592147806004619,0.30093412578314677,0.02896076882914558,0.08835012575340032
fedavg_graph_gru_continue,2,0.4210338429508662,11606680,0.045455291849015166,0.04384094101432402,0.7956360000461173,0.7760116323422632,0.02575519630484988,0.29765536662627273,0.03637079809024307,0.11067590920368764
fedavg_graph_gru_continue,3,0.41269646544465177,11606680,0.04592336300819491,0.04393364865420546,0.8000908190817063,0.7782330060607207,0.025681293302540417,0.2962377243643136,0.042304200084436694,0.12626830753264603
fedavg_graph_gru_continue,4,0.41054163075388933,11606680,0.04619208962968368,0.044213910480559095,0.803232862571546,0.7802846351855999,0.025810623556581983,0.29574817458304065,0.04593729290045334,0.1341877654345268
fedavg_graph_gru_continue,5,0.4094926418062823,11606680,0.04625702147824665,0.04434226041386189,0.804869830250321,0.7817375138564178,0.025644341801385685,0.29308121756894856,0.0467210272772973,0.13441521592009267
fedavg_graph_gru_continue,6,0.4084819917222705,11606680,0.046343161704316696,0.0443165821066259,0.8054088511034696,0.7822900890226216,0.025625866050808313,0.2920123906625856,0.04446918631713153,0.12734461520995324
fedavg_graph_gru_continue,7,0.40703902811323067,11606680,0.046433521156693025,0.04429341457791756,0.8051649635051625,0.7819351705666194,0.0260323325635104,0.2967505219677198,0.04085361538428088,0.11704662096513264
fedavg_graph_gru_continue,8,0.40565414720841775,11606680,0.0465887753341184,0.04420283571846107,0.8045484042876223,0.7811600454576129,0.02605080831408776,0.295171797298217,0.037106501948611356,0.10658073172204571
