stage,round,train_loss,communication_bytes,val_micro_auprc,val_macro_auprc,val_micro_auroc,val_macro_auroc,val_precision_at_5,val_recall_at_5,val_brier,val_ece_15
fedavg_graph_gru_pretrain,0,,0,0.03966917338743766,0.038939902918340916,0.7770845248176996,0.764993556513827,0.026106235565819865,0.3050409619505017,0.02354948747484754,0.07081516826819274
fedavg_tfedgsp_hybrid_adapter,0,,0,0.03966917338743766,0.038939902918340916,0.7770845248176996,0.764993556513827,0.026106235565819865,0.3050409619505017,0.02354948747484754,0.07081516826819274
fedavg_tfedgsp_hybrid_adapter,1,0.447431634263971,3269336,0.04014900932245728,0.03901619016979739,0.7789489945952037,0.7651506161791327,0.026087759815242494,0.3051981794528201,0.02484342520037638,0.07477183146264019
fedavg_tfedgsp_hybrid_adapter,2,0.4617606842788801,3269336,0.04051280787156183,0.039266393174084036,0.7804362128799751,0.766014967127662,0.026180138568129327,0.30648300173908327,0.025517933928307392,0.07660626657656001
fedavg_tfedgsp_hybrid_adapter,3,0.4373588870847052,3269336,0.04087489447703749,0.039451432454059354,0.7819506796860742,0.766729019604137,0.026290993071593535,0.3085323132984813,0.026405642026885588,0.07907430278390754
fedavg_tfedgsp_hybrid_adapter,4,0.43343871386712113,3269336,0.04122488830623971,0.03959418506108352,0.7834375795424773,0.76717329257096,0.026438799076212476,0.3089096796880955,0.02751797480352575,0.0821801104507492
fedavg_tfedgsp_hybrid_adapter,5,0.43092245928933814,3269336,0.04154934421917154,0.039664835076041884,0.7848012150378327,0.7674994717139146,0.026401847575057733,0.3078864274040363,0.02872310190860724,0.0854777742147219
fedavg_tfedgsp_hybrid_adapter,6,0.4265134647036647,3269336,0.04184931509174058,0.03973833167987285,0.7860449974769325,0.7677897270435926,0.026457274826789837,0.308790962350358,0.029974415147291714,0.0888436635369845
fedavg_tfedgsp_hybrid_adapter,7,0.42373122699389504,3269336,0.04212859724259141,0.039795191141470364,0.7872245248403348,0.7680473982814502,0.026420323325635105,0.3076080307427781,0.0313087796665509,0.09236544765623332
fedavg_tfedgsp_hybrid_adapter,8,0.4208408900279028,3269336,0.0423944208570016,0.039880968737726535,0.7883422684703312,0.7682985722473917,0.026494226327944573,0.3082144188311547,0.032726778025362196,0.0960516309427996
fedavg_tfedgsp_hybrid_adapter,9,0.4179369341302321,3269336,0.0426194167992635,0.03995689688577444,0.7894006447591846,0.7685372787162601,0.02669745958429561,0.3106974365339131,0.034232981380581666,0.09991736525298273
fedavg_tfedgsp_hybrid_adapter,10,0.41618101514029515,3269336,0.042803396741536284,0.04004501661119261,0.7903820770950085,0.7687544267221174,0.026605080831408775,0.3084285118946714,0.03584440774523815,0.10399657690871436
fedavg_tfedgsp_hybrid_adapter,11,0.41555724184232595,3269336,0.042943316051850894,0.040090070854396795,0.7912394909158729,0.7689448055223156,0.02649422632794458,0.30839782192341947,0.03749827578636755,0.10813494837283424
fedavg_tfedgsp_hybrid_adapter,12,0.41350327282232374,3269336,0.043033399004009876,0.0401410315631875,0.7919682801061171,0.7691277174402715,0.026327944572748268,0.30604024314293005,0.039179580585032875,0.11229053198579504
fedavg_tfedgsp_hybrid_adapter,13,0.4121977577110747,3269336,0.04307903279544768,0.040187887753958984,0.7925428580305216,0.7692869494768004,0.02634642032332564,0.3053826794450205,0.04080681124676849,0.11625978793324772
fedavg_tfedgsp_hybrid_adapter,14,0.41256521716656375,3269336,0.043094334246162005,0.040236288068163005,0.7929718419806788,0.769412599064123,0.026401847575057744,0.30656998477497716,0.04230304329289624,0.11987738055244475
fedavg_tfedgsp_hybrid_adapter,15,0.4113459951640741,3269336,0.04307134754115146,0.0402521852567103,0.7932640945859681,0.7695186863009471,0.026531177829099306,0.3075235950855759,0.043543316196266765,0.1228798766358457
fedavg_tfedgsp_hybrid_adapter,16,0.4117083731367562,3269336,0.0430301820190855,0.04027772053297281,0.7934508070322359,0.7696021311511748,0.02634642032332564,0.30534334258111595,0.04448073787113921,0.12518647564865887
fedavg_tfedgsp_hybrid_adapter,17,0.41194093713175095,3269336,0.042977662863288496,0.04031153322691699,0.7935843509232281,0.7696892775200661,0.026272517321016164,0.304380507879512,0.04507003391130596,0.12670821835898866
fedavg_tfedgsp_hybrid_adapter,18,0.4129552358572755,3269336,0.04293599818107996,0.040369981559100473,0.7936827546234662,0.7697673425239752,0.026143187066974594,0.30238065654608715,0.04525442490089751,0.12732995065882274
fedavg_tfedgsp_hybrid_adapter,19,0.41177841372931406,3269336,0.042910743554466495,0.040381791542874634,0.7937621804861001,0.7698291152008949,0.02605080831408776,0.3018368979511758,0.044974294087091804,0.1269263675117359
fedavg_tfedgsp_hybrid_adapter,20,0.4123137587992996,3269336,0.042904137481451776,0.04043212243791281,0.7938429959504073,0.7698704841077579,0.026069284064665132,0.3021156477796374,0.04433703960665428,0.12571094299552382
fedavg_tfedgsp_hybrid_adapter,21,0.41110436018778956,3269336,0.04292163581030211,0.040411748054627016,0.7939436767304977,0.7699319565200804,0.02597690531177829,0.30035531108011615,0.04337444992031418,0.12373905905562566
fedavg_tfedgsp_hybrid_adapter,22,0.41113714482900116,3269336,0.042960649407429885,0.040416927500308016,0.7940538187782542,0.7699892600486592,0.025995381062355657,0.3009977222232478,0.04224397794178112,0.12133030339326056
fedavg_tfedgsp_hybrid_adapter,23,0.41027787630276374,3269336,0.04302009544386668,0.04044492565503901,0.7941816182778427,0.7700680151799155,0.02605080831408776,0.3018137169873693,0.041032210814592567,0.11866707734570967
fedavg_tfedgsp_hybrid_adapter,24,0.40990059300251275,3269336,0.0430911903776329,0.040476788295570706,0.7943275280386297,0.7702047118149572,0.026180138568129334,0.3040351386972636,0.03984245095780246,0.11598359736648736
fedavg_tfedgsp_hybrid_adapter,25,0.4092864646838378,3269336,0.04315499707805304,0.04049920683567564,0.7944919851951338,0.7703737598000644,0.026254041570438803,0.3061379390349343,0.038781878455782084,0.11354143166703608
