stage,round,train_loss,communication_bytes,val_micro_auprc,val_macro_auprc,val_micro_auroc,val_macro_auroc,val_precision_at_5,val_recall_at_5,val_brier,val_ece_15
fedavg_graph_pretrain,0,,0,0.018766801687643414,0.0130193069351968,0.6365200292512667,0.4988099234778086,0.024166281755196306,0.28275338239156256,0.03592659337417063,0.1466442545428012
fedavg_graph_pretrain,1,0.4850511363162735,11606680,0.019856497059803482,0.01202179348554598,0.629124857105578,0.47016547568294514,0.02412933025404157,0.2828706002681465,0.02868936371510986,0.119890607626072
fedavg_graph_pretrain,2,0.4884643522340444,11606680,0.022023032805177593,0.014318595907253227,0.6321662958999816,0.5188462423254535,0.024147806004618935,0.2830507155419217,0.023954092106454123,0.09613658772980575
fedavg_graph_pretrain,3,0.49538978672124456,11606680,0.024314125878167975,0.0213719573096429,0.6501300930820613,0.6073731675263254,0.02412933025404157,0.2828706002681465,0.02461465681283081,0.09408083326335197
fedavg_graph_pretrain,4,0.48883009458651344,11606680,0.025979746771159815,0.025360655399716093,0.6728273822031923,0.6612135164880679,0.024147806004618935,0.2827033503710695,0.025871102172264956,0.09699914325690219
fedavg_graph_pretrain,5,0.47564714178657697,11606680,0.02760751356105013,0.026548016048212653,0.6926527049332231,0.6804181058888312,0.024221709006928407,0.2832036705760006,0.024403846717611682,0.09105763629865585
fedavg_graph_pretrain,6,0.4754168586908134,11606680,0.029135370694147584,0.02766515989525957,0.7075931034855869,0.6940283229956801,0.024184757505773674,0.28275338239156256,0.026006162673895723,0.09576336682720915
fedavg_graph_pretrain,7,0.469205010113914,11606680,0.030046941569476248,0.02820835437812772,0.7143232496083038,0.6971882928598224,0.02424018475750577,0.2836626430514166,0.02362707415668927,0.08812235154424823
fedavg_graph_pretrain,8,0.468356730596003,11606680,0.03037402203126223,0.029110370600655102,0.7185548584593812,0.7036756306615893,0.024221709006928407,0.28359059694190647,0.02447173362506595,0.08949959560499063
fedavg_graph_pretrain,9,0.46432562869530897,11606680,0.03085743704403948,0.029886471025297522,0.7230220401945711,0.7080338457848339,0.02420323325635104,0.2836223315377621,0.025035717324061877,0.08990865960876837
fedavg_graph_pretrain,10,0.4627671521199682,11606680,0.03140880535964615,0.0305985610629186,0.7272140600160777,0.7128565116237362,0.024184757505773674,0.2832806843121091,0.024681035313344694,0.08871573127377186
fedavg_graph_pretrain,11,0.46150306655136575,11606680,0.0317289189304053,0.031195498024714188,0.7293196568574621,0.715521840185687,0.024092378752886837,0.28167365581387027,0.024980345581369506,0.08853152222645676
fedavg_graph_pretrain,12,0.46442499464852804,11606680,0.03205241867861925,0.03178988465986864,0.7313178436537714,0.7190099995925663,0.02407390300230947,0.28151658696401455,0.02455056188598011,0.0868809044794917
fedavg_graph_pretrain,13,0.4633345423218081,11606680,0.032426327868387075,0.03200372063471671,0.7343664962244658,0.7202344993835763,0.02420323325635104,0.2824033962802186,0.02450674218804599,0.08585265102931408
fedavg_graph_pretrain,14,0.46373740938195157,11606680,0.032869308679079674,0.03276914432191199,0.737228989019368,0.7239362975213782,0.02420323325635104,0.28214122849283463,0.02416095473040709,0.08464314958304811
fedavg_graph_pretrain,15,0.46147915079796675,11606680,0.033268794620379086,0.03313051510227803,0.7395306230802254,0.7258439805424861,0.02422170900692841,0.2822969752295697,0.024201724173868105,0.08460222991608637
fedavg_graph_pretrain,16,0.462135873802133,11606680,0.0337158522065572,0.03314711626575815,0.7424233859435153,0.7266610430312944,0.024424942263279445,0.2846178891859304,0.023646401861510413,0.08188386835996019
fedavg_graph_pretrain,17,0.45927539571806025,11606680,0.03392771370963222,0.033484348410504794,0.7434443461946161,0.7288694193815647,0.024480369515011546,0.2856605564930069,0.02467140335849372,0.08474427181871981
fedavg_graph_pretrain,18,0.46119660223570996,11606680,0.03430355902166145,0.03380442539252306,0.7453922079234839,0.7291259315598408,0.024628175519630487,0.28740028530406136,0.0237361451264512,0.08092746392093376
fedavg_graph_pretrain,19,0.46208756652459493,11606680,0.03466651495561526,0.03391333413801409,0.746523054845608,0.7287269573553992,0.024794457274826792,0.28935808374961197,0.023346296856381833,0.07936317691136177
fedavg_graph_pretrain,20,0.46028333627759727,11606680,0.03505826985768995,0.034024759485261985,0.7491088746010526,0.7313084330688159,0.024757505773672056,0.28871567260648034,0.024109203923859096,0.08185478835871378
